,game_id,round,p1,p2,winner,model_choice,model0,model1,model2,model3,model4,model5,timestamp,ip_address
394,22,19,2,2,0,2,2,2,2,0,2,0,2020-12-22 00:06:40.533331,10.97.137.170
395,22,20,2,2,0,2,1,0,2,0,2,0,2020-12-22 00:06:49.969192,10.97.137.170
396,22,21,0,0,0,1,1,0,2,0,0,0,2020-12-22 00:06:53.787803,10.97.137.170
397,22,22,1,2,2,1,2,2,1,0,1,2,2020-12-22 00:06:58.530892,10.97.137.170
398,22,0,2,2,0,0,2,0,0,0,0,0,2020-12-22 01:58:36.000000,10.35.179.103
399,22,2,2,0,2,0,0,1,0,2,0,0,2020-12-22 01:58:39.457492,10.16.194.154
400,22,4,2,2,0,0,2,2,0,1,0,0,2020-12-22 01:58:42.753977,10.35.179.103
401,22,6,0,0,0,2,1,1,0,1,1,1,2020-12-22 01:58:45.803536,10.35.179.103
402,22,8,0,1,2,5,1,2,0,2,1,1,2020-12-22 01:58:47.436877,10.35.179.103
403,22,10,0,0,0,2,2,2,0,2,0,1,2020-12-22 01:58:51.380566,10.35.179.103
404,22,12,1,0,1,5,1,1,1,2,0,0,2020-12-22 01:58:54.696858,10.35.179.103
405,22,14,2,0,2,5,0,2,1,2,1,0,2020-12-22 01:58:58.101913,10.35.179.103
406,22,16,2,2,0,5,2,2,0,2,2,2,2020-12-22 01:59:01.636319,10.35.179.103
407,22,18,2,0,2,5,0,1,0,2,1,0,2020-12-22 01:59:04.590906,10.16.194.154
408,23,20,1,2,2,5,2,2,0,2,0,2,2020-12-22 01:59:07.339031,10.16.194.154
409,23,21,1,2,2,5,0,0,0,2,0,2,2020-12-22 01:59:10.638285,10.16.194.154
410,24,0,1,2,2,0,2,0,0,0,0,0,2020-12-22 01:59:59.000000,10.43.210.238
411,24,1,0,0,0,0,0,0,2,2,0,0,2020-12-22 02:00:00.816870,10.13.211.10
412,25,3,2,0,2,0,0,0,2,1,0,0,2020-12-22 02:00:08.139802,10.61.172.160
413,25,4,2,1,1,0,1,1,2,1,0,0,2020-12-22 02:00:12.058508,10.47.221.227
414,25,5,0,0,0,4,1,0,0,1,0,0,2020-12-22 02:00:19.945944,10.45.153.152
415,25,6,1,2,2,0,2,2,0,1,0,2,2020-12-22 02:00:21.733619,10.102.224.122
416,26,8,0,1,2,5,0,0,2,1,0,1,2020-12-22 02:00:27.921870,10.13.235.87
417,26,9,2,1,1,5,2,2,2,0,1,1,2020-12-22 02:00:29.860929,10.35.184.226
418,26,10,1,1,0,3,1,2,2,1,1,1,2020-12-22 02:00:32.392412,10.35.136.190
419,26,11,1,1,0,3,0,1,2,1,2,0,2020-12-22 02:00:34.627916,10.63.151.139
420,26,12,1,2,2,2,0,1,2,1,2,1,2020-12-22 02:00:37.767270,10.171.23.45
421,26,13,1,2,2,2,2,1,2,1,2,2,2020-12-22 02:00:40.284996,10.63.224.151
422,27,16,0,0,0,3,2,1,2,0,2,1,2020-12-22 02:00:50.930678,10.35.227.185
423,27,17,1,0,1,3,1,1,2,0,1,1,2020-12-22 02:00:52.883729,10.158.213.109
424,27,18,2,2,0,1,0,2,2,0,1,1,2020-12-22 02:00:53.876459,10.63.174.10
425,27,19,0,0,0,3,1,1,2,0,2,0,2020-12-22 02:00:56.804214,10.71.246.139
426,27,20,0,2,1,1,2,2,2,0,1,1,2020-12-22 02:00:58.159908,10.43.210.238
427,27,21,1,2,2,1,2,2,2,0,2,1,2020-12-22 02:00:58.827568,10.13.211.10
428,27,22,2,0,2,3,2,2,2,0,2,2,2020-12-22 02:00:59.124320,10.41.198.134
429,27,23,1,0,1,1,0,0,2,0,2,2,2020-12-22 02:00:59.862196,10.69.161.99
430,27,24,0,0,0,3,1,1,2,0,1,0,2020-12-22 02:01:00.226603,10.52.10.57
431,27,25,1,0,1,1,0,0,2,0,0,2,2020-12-22 02:01:00.979353,10.93.170.169
432,27,26,2,2,0,1,2,2,2,0,0,0,2020-12-22 02:01:01.198946,10.61.172.160
433,28,29,1,0,1,5,2,2,2,0,2,0,2020-12-22 02:01:03.688557,10.123.249.13
434,28,30,2,1,1,4,0,0,2,0,1,2,2020-12-22 02:01:07.202644,10.47.221.227
435,28,31,1,1,0,4,0,0,2,0,1,2,2020-12-22 02:01:08.053825,10.45.153.152
436,28,32,0,0,0,5,0,0,2,0,2,0,2020-12-22 02:01:11.747597,10.69.161.99
437,28,33,1,1,0,5,2,2,2,0,1,1,2020-12-22 02:01:13.296875,10.13.235.87
438,28,35,0,1,2,1,1,1,2,0,2,0,2020-12-22 02:01:18.075955,10.35.184.226
439,28,37,1,2,2,1,2,2,2,0,1,2,2020-12-22 02:01:23.752138,10.13.211.10
440,29,40,1,2,2,1,2,2,2,0,2,2,2020-12-22 02:01:31.357025,10.171.23.45
441,29,41,2,0,2,1,0,0,2,0,1,1,2020-12-22 02:01:34.488986,10.11.215.82
442,29,42,1,1,0,1,1,1,2,0,2,1,2020-12-22 02:01:36.694063,10.43.210.238
443,29,45,1,0,1,1,2,0,2,0,2,0,2020-12-22 02:01:45.748275,10.63.174.10
444,30,47,2,2,0,1,0,2,2,0,0,0,2020-12-22 02:01:52.712275,10.69.161.99
445,30,48,0,1,2,0,1,1,2,0,1,0,2020-12-22 02:01:57.437383,10.63.174.10
446,31,51,1,0,1,0,0,0,2,0,0,1,2020-12-22 02:02:08.038070,10.63.174.10
447,31,52,1,0,1,0,0,0,2,0,1,1,2020-12-22 02:02:15.571821,10.69.161.99
448,32,0,2,0,2,0,0,0,0,0,0,0,2020-12-22 02:09:29.000000,10.69.161.99
449,32,1,0,1,2,0,1,0,0,0,0,0,2020-12-22 02:09:36.598786,10.69.161.99
450,32,2,1,2,2,0,2,2,0,1,0,0,2020-12-22 02:09:40.693081,10.69.161.99
451,32,3,0,0,0,0,0,0,0,1,0,0,2020-12-22 02:09:44.684208,10.69.161.99
452,32,4,0,2,1,0,2,0,1,2,0,0,2020-12-22 02:09:47.053862,10.69.161.99
453,32,5,1,1,0,4,2,1,1,2,1,2,2020-12-22 02:09:50.012076,10.69.161.99
454,32,6,2,2,0,5,0,0,1,0,1,2,2020-12-22 02:09:52.664850,10.69.161.99
455,32,7,2,1,1,0,1,1,1,2,2,2,2020-12-22 02:09:58.065673,10.69.161.99
456,32,8,0,2,1,3,1,1,0,2,0,1,2020-12-22 02:10:01.008770,10.69.161.99
457,32,9,2,0,2,5,2,2,1,2,1,0,2020-12-22 02:10:07.813206,10.69.161.99
458,32,10,0,1,2,5,1,1,0,2,0,1,2020-12-22 02:10:11.219388,10.69.161.99
459,32,11,1,1,0,5,2,2,1,2,0,1,2020-12-22 02:10:15.282869,10.69.161.99
460,32,12,1,1,0,5,0,0,1,2,2,1,2020-12-22 02:10:17.336652,10.69.161.99
461,32,13,1,2,2,5,0,0,1,2,1,2,2020-12-22 02:10:19.276038,10.69.161.99
462,32,14,0,1,2,5,2,0,2,0,0,1,2020-12-22 02:10:22.676210,10.69.161.99
463,32,15,0,2,1,5,2,1,1,0,2,2,2020-12-22 02:10:29.681801,10.69.161.99
464,32,16,2,1,1,5,2,1,1,0,1,1,2020-12-22 02:10:36.424474,10.69.161.99
465,32,17,0,2,1,3,1,0,1,2,0,2,2020-12-22 02:10:42.723906,10.69.161.99
466,32,18,2,2,0,3,2,0,1,2,1,2,2020-12-22 02:10:47.417509,10.69.161.99
467,32,19,0,2,1,3,1,2,1,2,0,2,2020-12-22 02:10:51.756234,10.69.161.99
468,32,20,1,2,2,0,2,2,1,2,2,1,2020-12-22 02:10:55.506175,10.69.161.99
469,32,21,2,0,2,0,0,0,1,2,2,1,2020-12-22 02:10:59.487381,10.69.161.99
470,32,22,1,1,0,0,1,1,1,2,1,2,2020-12-22 02:11:05.612429,10.69.161.99
471,32,23,0,0,0,0,0,0,1,2,1,2,2020-12-22 02:11:09.463357,10.69.161.99
472,32,24,1,2,2,0,2,2,1,2,1,2,2020-12-22 02:11:15.296206,10.69.161.99
473,33,0,1,2,2,0,2,0,0,0,0,0,2020-12-22 21:28:06.000000,10.61.245.89
474,33,1,2,0,2,0,0,0,2,2,0,0,2020-12-22 21:28:13.829944,10.61.245.89
475,33,2,1,1,0,0,1,1,0,2,0,0,2020-12-22 21:28:17.692153,10.61.245.89
476,33,3,0,0,0,3,0,1,2,0,0,0,2020-12-22 21:28:20.558245,10.61.245.89
477,33,4,2,0,2,1,2,0,2,1,0,0,2020-12-22 21:28:24.306689,10.61.245.89
478,33,5,2,2,0,1,1,2,0,1,1,1,2020-12-22 21:28:29.012703,10.61.245.89
479,33,6,0,2,1,1,1,2,0,1,0,0,2020-12-22 21:28:34.364878,10.61.245.89
480,33,7,2,2,0,0,2,0,0,1,1,0,2020-12-22 21:28:47.734783,10.61.245.89
481,33,8,2,2,0,1,1,2,0,1,1,1,2020-12-22 21:28:52.796892,10.61.245.89
482,33,9,1,0,1,2,1,0,0,1,1,1,2020-12-22 21:28:59.962138,10.61.245.89
483,33,10,0,0,0,2,0,1,0,1,0,2,2020-12-22 21:29:06.228877,10.61.245.89
484,33,11,1,0,1,1,2,0,0,1,2,2,2020-12-22 21:29:10.317211,10.61.245.89
485,33,12,2,0,2,0,0,1,0,1,2,1,2020-12-22 21:29:13.665672,10.61.245.89
486,33,13,0,1,2,0,1,1,0,1,2,1,2020-12-22 21:29:17.843695,10.61.245.89
487,33,14,1,2,2,0,2,2,0,1,0,0,2020-12-22 21:29:21.179160,10.61.245.89
488,33,15,2,0,2,0,0,0,0,1,1,2,2020-12-22 21:29:47.120304,10.61.245.89
489,33,16,1,1,0,0,1,1,0,1,2,0,2020-12-22 21:29:49.539242,10.61.245.89
490,33,17,1,0,1,0,0,0,0,1,0,0,2020-12-22 21:29:55.305905,10.61.245.89
491,33,18,0,0,0,0,0,0,0,1,0,1,2020-12-22 21:30:01.401850,10.61.245.89
492,33,19,2,2,0,0,2,0,0,1,2,2,2020-12-22 21:30:43.166923,10.61.245.89
493,33,20,0,1,2,0,1,2,0,1,1,2,2020-12-22 21:30:48.170051,10.61.245.89
494,33,21,1,2,2,0,2,0,0,1,1,2,2020-12-22 21:32:35.356132,10.61.245.89
495,33,22,1,0,1,0,0,0,0,1,0,2,2020-12-22 21:32:48.770755,10.61.245.89
496,33,23,0,0,0,0,0,0,2,1,0,0,2020-12-22 21:32:56.527828,10.61.245.89
497,33,24,2,2,0,0,2,2,2,1,1,0,2020-12-22 21:33:02.182962,10.61.245.89
498,33,25,1,1,0,0,1,2,0,1,1,1,2020-12-22 21:33:07.406858,10.61.245.89
499,33,26,1,0,1,0,0,1,2,1,1,1,2020-12-22 21:33:14.015854,10.61.245.89
500,33,27,2,0,2,0,0,1,2,1,2,1,2020-12-22 21:33:20.893003,10.61.245.89
501,34,0,0,1,2,0,1,0,0,0,0,0,2020-12-23 14:04:01.000000,10.181.29.40
502,34,1,1,2,2,0,2,0,1,1,0,0,2020-12-23 14:04:03.586626,10.16.178.50
503,34,2,0,0,0,0,0,0,2,1,0,0,2020-12-23 14:04:04.996734,10.181.29.40
504,34,3,2,2,0,3,2,0,1,2,0,0,2020-12-23 14:04:08.825280,10.16.178.50
505,34,4,0,2,1,1,1,2,1,2,0,0,2020-12-23 14:04:11.288983,10.181.29.40
506,34,5,0,0,0,4,2,2,1,2,0,2,2020-12-23 14:04:13.502585,10.16.178.50
507,34,6,0,1,2,2,2,0,1,2,0,1,2020-12-23 14:04:14.617704,10.181.29.40
508,34,7,0,1,2,2,1,1,1,2,1,2,2020-12-23 14:04:16.354513,10.16.178.50
509,34,8,1,1,0,2,1,1,1,2,1,0,2020-12-23 14:04:17.923917,10.181.29.40
510,34,9,1,1,0,2,0,2,1,0,1,1,2020-12-23 14:04:20.973299,10.16.178.50
511,34,10,2,1,1,2,0,2,1,0,2,0,2020-12-23 14:04:26.497287,10.181.29.40
512,34,11,0,1,2,1,1,1,1,0,2,0,2020-12-23 14:04:32.311838,10.16.178.50
513,34,12,1,2,2,1,2,2,1,0,2,0,2020-12-23 14:04:36.855254,10.181.29.40
514,34,13,0,0,0,1,0,0,1,0,0,0,2020-12-23 14:04:38.407326,10.16.178.50
515,34,14,0,2,1,1,2,2,1,0,2,0,2020-12-23 14:04:40.223371,10.181.29.40
516,34,15,2,1,1,2,2,2,1,0,0,1,2020-12-23 14:04:43.665977,10.16.178.50
517,34,16,2,1,1,2,1,2,1,0,1,2,2020-12-23 14:04:46.070974,10.181.29.40
518,34,17,0,2,1,1,1,2,1,2,2,0,2020-12-23 14:04:49.279682,10.16.178.50
519,34,18,0,1,2,2,2,1,1,2,0,0,2020-12-23 14:04:54.029238,10.181.29.40
520,34,19,1,1,0,2,2,1,1,2,1,0,2020-12-23 14:04:56.417004,10.16.178.50
521,34,20,0,1,2,2,0,0,1,0,1,2,2020-12-23 14:05:00.545894,10.181.29.40
522,34,21,0,1,2,2,2,2,1,0,2,0,2020-12-23 14:05:03.776565,10.16.178.50
523,35,0,2,0,2,0,0,0,0,0,0,0,2020-12-23 14:11:47.000000,10.43.233.181
524,35,1,1,1,0,0,1,0,0,0,0,0,2020-12-23 14:13:07.766584,10.35.248.8
525,35,2,2,0,2,0,0,1,0,2,0,0,2020-12-23 14:13:09.695434,10.43.233.181
526,35,3,0,1,2,0,1,1,0,2,0,0,2020-12-23 14:13:11.596007,10.35.248.8
527,35,4,1,2,2,0,2,2,0,1,0,0,2020-12-23 14:13:45.246186,10.43.233.181
528,35,5,0,0,0,0,0,0,0,1,1,0,2020-12-23 14:13:47.336302,10.35.248.8
529,35,6,0,2,1,4,2,2,0,1,2,1,2020-12-23 14:13:49.923918,10.43.233.181
530,35,7,1,1,0,5,2,2,1,2,1,1,2020-12-23 14:13:52.181691,10.35.248.8
531,35,8,0,0,0,3,0,0,2,0,1,1,2020-12-23 14:14:04.400266,10.43.233.181
532,35,9,2,2,0,5,2,0,1,0,1,2,2020-12-23 14:15:35.454981,10.35.248.8
533,35,10,1,2,2,3,1,2,1,2,1,0,2020-12-23 14:15:37.957422,10.43.233.181
534,35,11,0,0,0,3,0,1,2,0,1,0,2020-12-23 14:15:40.883190,10.35.248.8
535,35,12,0,0,0,1,2,0,1,0,2,0,2020-12-23 14:15:44.781016,10.43.233.181
536,35,13,2,0,2,1,2,0,1,0,1,2,2020-12-23 14:16:39.288913,10.35.248.8
537,35,14,2,2,0,1,1,2,1,2,1,1,2020-12-23 14:17:26.478426,10.43.233.181
538,35,15,1,2,2,1,1,2,1,2,0,2,2020-12-23 14:17:47.522356,10.35.248.8
539,35,16,1,2,2,1,0,2,1,2,0,0,2020-12-23 14:18:02.965502,10.43.233.181
540,35,17,0,1,2,1,0,1,2,0,1,1,2020-12-23 14:18:05.364231,10.35.248.8
541,35,18,0,1,2,1,2,1,1,0,1,1,2020-12-23 14:18:08.886685,10.43.233.181
542,35,19,0,0,0,1,2,0,1,0,2,0,2020-12-23 14:18:10.962986,10.35.248.8
543,36,0,0,0,0,0,0,0,0,0,0,0,2020-12-31 13:16:36.000000,10.143.30.109
544,36,1,2,2,0,0,2,0,1,1,0,0,2020-12-31 13:16:42.504342,10.143.30.109
545,36,2,0,2,1,1,1,2,0,1,0,0,2020-12-31 13:16:45.390163,10.143.30.109
546,36,3,2,2,0,0,2,2,1,0,0,0,2020-12-31 13:16:48.634553,10.143.30.109
547,36,4,1,1,0,3,1,2,0,1,0,0,2020-12-31 13:16:52.209192,10.143.30.109
548,36,5,2,0,2,4,0,1,0,2,0,1,2020-12-31 13:16:54.859408,10.143.30.109
549,36,6,2,2,0,4,1,1,0,2,2,0,2020-12-31 13:16:57.442909,10.143.30.109
550,36,7,0,2,1,4,1,2,0,2,2,1,2020-12-31 13:17:00.102552,10.143.30.109
551,36,8,1,1,0,5,2,2,0,2,2,1,2020-12-31 13:17:03.609044,10.143.30.109
552,36,9,0,0,0,0,0,0,0,2,0,1,2020-12-31 13:17:09.870142,10.143.30.109
553,36,10,2,1,1,5,2,2,0,2,1,1,2020-12-31 13:17:16.551720,10.143.30.109
554,36,11,2,1,1,0,1,1,0,2,1,0,2020-12-31 13:17:20.792125,10.143.30.109
555,36,12,0,0,0,5,1,2,0,2,0,0,2020-12-31 13:17:23.528596,10.143.30.109
556,36,13,2,2,0,5,2,0,0,2,0,2,2020-12-31 13:17:26.598212,10.143.30.109
557,36,14,0,0,0,2,1,2,0,2,1,1,2020-12-31 13:17:29.982728,10.143.30.109
558,36,15,0,2,1,5,2,2,0,2,1,2,2020-12-31 13:17:32.425791,10.143.30.109
559,36,16,1,0,1,4,2,2,0,2,0,1,2020-12-31 13:17:34.991643,10.143.30.109
560,36,17,2,0,2,0,0,0,0,2,1,2,2020-12-31 13:17:39.907718,10.143.30.109
561,36,18,0,1,2,0,1,1,0,2,1,2,2020-12-31 13:17:42.596368,10.143.30.109
562,36,19,0,2,1,0,2,2,0,2,0,1,2020-12-31 13:17:46.050103,10.143.30.109
563,36,20,2,2,0,0,2,2,1,2,2,2,2020-12-31 13:17:49.955840,10.143.30.109
564,36,21,2,1,1,0,1,1,0,2,0,2,2020-12-31 13:17:52.491614,10.143.30.109
565,36,22,2,0,2,4,1,0,0,2,0,2,2020-12-31 13:17:55.932264,10.143.30.109
566,36,23,1,0,1,4,0,0,0,2,0,2,2020-12-31 13:17:58.144300,10.143.30.109
567,36,24,0,2,1,5,0,2,0,2,1,2,2020-12-31 13:18:01.457091,10.143.30.109
568,37,0,1,2,2,0,2,0,0,0,0,0,2021-01-03 21:44:43.000000,10.35.183.55
569,37,1,0,0,0,0,0,0,2,2,0,0,2021-01-03 21:44:46.127778,10.35.183.55
570,37,2,0,2,1,0,2,0,2,1,0,0,2021-01-03 21:44:48.456155,10.35.183.55
571,37,3,2,2,0,3,2,1,1,2,0,0,2021-01-03 21:44:50.692764,10.35.183.55
572,37,4,2,2,0,3,1,2,1,2,0,0,2021-01-03 21:44:52.356180,10.35.183.55
573,37,5,1,0,1,4,1,0,0,2,0,1,2021-01-03 21:44:56.819310,10.35.183.55
574,37,6,1,1,0,3,0,2,0,1,0,2,2021-01-03 21:44:58.215745,10.35.183.55
575,37,7,2,1,1,5,0,1,2,1,2,1,2021-01-03 21:45:00.135838,10.35.183.55
576,37,8,0,1,2,3,1,0,0,1,2,1,2021-01-03 21:45:01.772311,10.35.183.55
577,37,9,1,1,0,3,2,2,0,1,0,0,2021-01-03 21:45:03.786684,10.35.183.55
578,37,10,2,0,2,0,0,0,2,1,1,2,2021-01-03 21:45:06.927194,10.35.183.55
579,37,11,2,1,1,0,1,1,0,1,2,2,2021-01-03 21:45:08.854904,10.35.183.55
580,37,12,1,1,0,0,1,1,0,1,1,1,2021-01-03 21:45:10.885032,10.35.183.55
581,37,13,1,0,1,0,0,0,0,1,2,1,2021-01-03 21:45:12.678121,10.35.183.55
582,37,14,2,0,2,0,0,2,2,1,0,0,2021-01-03 21:45:14.849015,10.35.183.55
583,37,15,2,1,1,0,1,0,0,1,2,0,2021-01-03 21:45:17.494774,10.35.183.55
584,37,16,2,0,2,5,1,0,0,1,2,0,2021-01-03 21:45:19.328557,10.35.183.55
585,37,17,1,1,0,5,0,0,0,1,2,1,2021-01-03 21:45:23.718051,10.35.183.55
586,37,18,0,2,1,5,0,2,0,1,0,2,2021-01-03 21:45:26.750084,10.35.183.55
587,37,19,0,1,2,5,2,1,0,1,0,1,2021-01-03 21:45:30.563426,10.35.183.55
588,37,20,1,0,1,5,2,0,0,1,1,0,2021-01-03 21:45:34.935679,10.35.183.55
589,37,21,1,0,1,5,0,1,0,1,1,0,2021-01-03 21:45:37.530562,10.35.183.55
590,37,22,2,2,0,4,0,2,2,1,2,1,2021-01-03 21:45:39.876168,10.35.183.55
591,37,23,0,2,1,4,1,1,0,1,2,2,2021-01-03 21:45:45.583098,10.35.183.55
592,37,24,0,2,1,1,2,2,0,1,2,1,2021-01-03 21:45:53.488849,10.35.183.55
593,37,25,2,1,1,3,2,2,0,1,1,1,2021-01-03 21:45:58.077150,10.35.183.55
594,38,0,2,0,2,0,0,0,0,0,0,0,2021-01-20 15:29:44.112406,127.0.0.1
595,38,1,0,1,2,0,1,0,0,0,0,0,2021-01-20 15:29:47.865091,127.0.0.1
596,38,2,0,2,1,0,2,2,0,1,0,0,2021-01-20 15:29:50.261240,127.0.0.1
597,38,3,0,0,0,3,2,1,1,0,0,0,2021-01-20 15:29:52.848941,127.0.0.1
598,38,4,1,1,0,2,1,1,1,0,0,0,2021-01-20 15:29:56.745133,127.0.0.1
599,38,5,1,1,0,4,0,0,1,2,1,1,2021-01-20 15:29:59.202284,127.0.0.1
600,38,6,2,1,1,2,0,2,1,0,2,0,2021-01-20 15:30:00.903047,127.0.0.1
601,38,7,1,1,0,5,1,1,1,2,2,1,2021-01-20 15:30:03.002788,127.0.0.1
602,38,8,2,0,2,3,0,0,2,0,2,1,2021-01-20 15:30:05.024827,127.0.0.1
603,38,9,2,1,1,3,1,1,0,1,0,1,2021-01-20 15:31:10.064836,127.0.0.1
604,38,10,2,2,0,4,1,1,0,1,2,1,2021-01-20 15:31:35.773824,127.0.0.1
605,38,11,1,0,1,4,0,0,0,1,0,1,2021-01-20 15:31:40.811144,127.0.0.1
606,38,12,1,0,1,4,0,2,0,1,0,0,2021-01-20 15:31:51.329236,127.0.0.1
607,38,13,0,1,2,3,0,2,0,1,2,1,2021-01-20 15:31:59.026222,127.0.0.1
608,38,14,0,1,2,3,2,1,0,1,2,1,2021-01-20 15:32:05.995923,127.0.0.1
609,38,15,2,1,1,3,2,0,0,1,2,0,2021-01-20 15:32:20.118573,127.0.0.1
610,38,16,1,1,0,3,1,0,0,1,1,0,2021-01-20 15:33:20.697514,127.0.0.1
611,38,17,1,1,0,3,0,1,0,1,2,2,2021-01-20 15:33:22.482187,127.0.0.1
612,38,18,2,1,1,3,0,1,2,1,0,2,2021-01-20 15:33:24.927062,127.0.0.1
613,38,19,2,2,0,5,1,2,0,1,2,2,2021-01-20 15:33:26.733338,127.0.0.1
614,38,20,0,0,0,5,1,0,0,1,2,0,2021-01-20 15:33:31.237664,127.0.0.1
615,38,21,2,1,1,5,2,2,0,1,0,1,2021-01-20 15:33:35.092157,127.0.0.1
616,38,22,2,0,2,2,1,1,0,1,0,1,2021-01-20 15:33:38.834933,127.0.0.1
617,38,23,1,0,1,2,1,0,0,1,0,2,2021-01-20 15:33:40.820923,127.0.0.1
618,38,24,1,0,1,2,0,1,0,1,0,2,2021-01-20 15:33:45.748078,127.0.0.1
619,39,0,0,2,1,0,2,0,0,0,0,0,2021-01-20 23:34:58.000000,10.13.211.10
620,39,1,0,2,1,0,2,0,1,1,0,0,2021-01-20 23:35:03.994910,10.13.211.10
621,39,2,2,1,1,2,2,1,1,1,0,0,2021-01-20 23:35:08.862777,10.13.211.10
622,39,3,1,1,0,0,1,2,1,0,0,0,2021-01-20 23:35:12.678429,10.13.211.10
623,39,4,2,1,1,1,0,1,1,2,0,0,2021-01-20 23:35:17.078318,10.13.211.10
624,39,5,1,2,2,4,1,1,0,2,2,0,2021-01-20 23:35:20.835002,10.13.211.10
625,39,6,0,0,0,4,0,1,0,1,0,1,2021-01-20 23:35:24.312879,10.13.211.10
626,39,7,1,2,2,4,2,0,1,2,2,1,2021-01-20 23:35:27.572789,10.13.211.10
627,39,8,0,0,0,4,0,0,2,0,0,1,2021-01-20 23:35:32.327209,10.13.211.10
628,39,9,0,1,2,4,2,0,1,0,1,0,2021-01-20 23:35:34.361823,10.13.211.10
629,39,10,2,0,2,4,2,0,1,0,0,1,2021-01-20 23:35:36.670123,10.13.211.10
630,39,11,2,1,1,4,1,2,1,2,1,0,2021-01-20 23:35:42.619036,10.13.211.10
631,39,12,1,2,2,3,1,2,1,2,2,0,2021-01-20 23:35:46.340933,10.13.211.10
632,39,13,0,2,1,3,0,2,1,2,0,2,2021-01-20 23:35:50.585235,10.13.211.10
633,39,14,0,1,2,4,2,0,1,2,1,2,2021-01-20 23:36:06.552307,10.13.211.10
634,39,15,2,1,1,4,2,0,1,2,1,1,2021-01-20 23:36:11.222746,10.13.211.10
635,39,16,1,0,1,4,1,2,1,2,0,0,2021-01-20 23:36:14.997431,10.13.211.10
636,39,17,2,1,1,1,0,1,1,2,2,0,2021-01-20 23:36:22.186972,10.13.211.10
637,39,18,0,2,1,3,1,2,1,2,2,2,2021-01-20 23:36:28.614113,10.13.211.10
